501,1,184,626,84,37,1
501,2,218,822,78,38,1
501,3,220,726,94,29,1
501,4,225,299,55,80,1
501,5,342,413,76,29,1
501,6,374,530,42,88,1
501,7,400,601,46,83,1
501,8,409,254,49,65,1
501,9,405,273,11,81,1
501,10,460,547,54,35,1
501,11,483,812,77,0,1
501,12,546,473,4,77,1
501,13,606,591,13,87,1
501,14,605,190,7,83,1
501,15,618,738,53,29,1
501,16,651,187,13,27,1
501,17,753,651,65,45,1
501,18,823,177,45,16,1
501,19,864,107,70,23,1
501,20,936,587,48,65,1
501,21,692,284,4,100,1
501,22,974,666,86,1,1
501,23,1051,640,76,26,1
501,24,1122,502,14,73,1
501,25,1219,744,8,86,1
502,1,184,616,76,58,1
502,2,226,819,76,43,1
502,3,234,723,93,33,1
502,4,223,295,50,85,1
502,5,340,411,76,33,1
502,6,379,536,61,80,1
502,7,395,596,40,93,1
502,8,416,250,42,71,1
502,9,402,265,10,89,1
502,10,460,546,53,45,1
502,11,480,812,81,6,1
502,12,534,470,17,85,1
502,13,606,591,11,93,1
502,14,604,190,2,88,1
502,15,619,733,63,33,1
502,16,651,186,18,28,1
502,17,757,647,65,54,1
502,18,821,176,43,19,1
502,19,863,107,70,24,1
502,20,935,585,53,66,1
502,21,692,282,6,103,1
502,22,966,660,88,21,1
502,23,1042,648,85,14,1
502,24,1114,501,29,64,1
502,25,1201,745,13,88,1
503,1,189,608,59,74,1
503,2,235,817,72,47,1
503,3,247,720,92,34,1
503,4,221,291,45,86,1
503,5,340,410,73,34,1
503,6,386,542,78,66,1
503,7,389,592,34,98,1
503,8,423,250,31,67,1
503,9,401,258,4,94,1
503,10,465,547,46,51,1
503,11,481,812,78,10,1
503,12,522,466,30,90,1
503,13,608,592,10,96,1
503,14,603,191,1,89,1
503,15,612,729,77,38,1
503,16,650,187,21,23,1
503,17,763,644,60,59,1
503,18,821,176,39,19,1
503,19,863,108,68,23,1
503,20,937,584,54,64,1
503,21,693,283,8,102,1
503,22,964,655,82,38,1
503,23,1037,658,85,2,1
503,24,1099,500,50,66,1
503,25,1183,748,19,87,1
504,1,195,604,39,85,1
504,2,246,814,67,51,1
504,3,260,716,91,36,1
504,4,221,287,39,88,1
504,5,340,407,70,37,1
504,6,396,548,83,59,1
504,7,384,591,27,101,1
504,8,430,250,20,63,1
504,9,398,252,0,95,1
504,10,461,547,47,63,1
504,11,481,811,76,16,1
504,12,513,465,41,91,1
504,13,609,594,8,97,1
504,14,599,192,7,89,1
504,15,612,731,77,36,1
504,16,650,187,25,20,1
504,17,768,641,56,65,1
504,18,821,175,33,20,1
504,19,864,108,65,23,1
504,20,940,584,57,63,1
504,21,695,281,10,102,1
504,22,963,648,70,54,1
504,23,1035,658,82,8,1
504,24,1090,503,64,56,1
504,25,1166,750,23,87,1
505,1,202,599,16,93,1
505,2,256,812,62,54,1
505,3,275,713,87,39,1
505,4,220,284,32,89,1
505,5,339,406,68,38,1
505,6,405,556,92,48,1
505,7,380,591,21,102,1
505,8,440,254,6,54,1
505,9,392,247,5,95,1
