500,1,195,329,73,24,1
500,2,216,120,74,45,1
500,3,242,96,84,40,1
500,4,294,130,50,32,1
500,5,380,174,61,57,1
500,6,403,133,27,13,1
500,7,423,105,33,22,1
500,8,421,744,40,1,1
500,9,438,316,3,39,1
500,10,459,449,53,61,1
500,11,472,365,79,56,1
500,12,553,202,2,59,1
500,13,605,230,11,52,1
500,14,607,589,6,30,1
500,15,612,820,83,1,1
500,16,648,226,9,74,1
500,17,764,591,66,37,1
500,18,794,300,34,71,1
500,19,823,304,53,53,1
500,20,968,810,63,6,1
500,21,678,137,4,4,1
500,22,1000,643,92,14,1
500,23,1097,776,94,1,1
500,24,1136,589,9,40,1
500,25,1196,109,19,32,1
501,1,195,330,60,24,1
501,2,224,119,74,52,1
501,3,252,97,85,47,1
501,4,294,129,47,36,1
501,5,379,171,62,61,1
501,6,405,131,49,12,1
501,7,416,103,31,16,1
501,8,425,738,35,16,1
501,9,435,318,0,35,1
501,10,458,450,52,61,1
501,11,468,362,82,56,1
501,12,544,214,11,40,1
501,13,606,240,10,41,1
501,14,609,590,0,29,1
501,15,608,819,90,2,1
501,16,647,221,12,80,1
501,17,770,589,63,39,1
501,18,793,296,30,74,1
501,19,823,301,52,56,1
501,20,967,811,72,4,1
501,21,677,142,10,2,1
501,22,994,651,95,3,1
501,23,1091,769,93,15,1
501,24,1122,592,29,35,1
501,25,1182,103,13,33,1
502,1,201,332,42,23,1
502,2,234,118,70,58,1
502,3,265,99,84,49,1
502,4,291,125,44,41,1
502,5,379,168,60,63,1
502,6,411,130,65,7,1
502,7,412,105,26,4,1
502,8,432,731,26,31,1
502,9,430,324,5,27,1
502,10,458,450,50,57,1
502,11,466,360,82,53,1
502,12,534,221,23,28,1
502,13,606,245,9,33,1
502,14,605,594,5,26,1
502,15,608,817,90,1,1
502,16,648,217,15,80,1
502,17,776,590,58,34,1
502,18,793,295,26,76,1
502,19,824,298,51,58,1
502,20,969,810,74,5,1
502,21,680,142,10,6,1
502,22,990,654,92,7,1
502,23,1089,760,89,30,1
502,24,1111,595,46,26,1
502,25,1169,98,8,35,1
503,1,208,335,20,18,1
503,2,244,118,65,63,1
503,3,277,101,82,52,1
503,4,291,123,39,44,1
503,5,379,165,57,65,1
503,6,419,130,72,1,1
503,7,408,98,19,11,1
503,8,439,727,14,43,1
503,9,425,328,9,19,1
503,10,459,454,46,53,1
503,11,465,359,80,50,1
503,12,525,230,34,11,1
503,13,608,253,8,22,1
503,14,601,597,10,20,1
503,15,605,817,93,0,1
503,16,648,213,17,82,1
503,17,784,604,30,17,1
503,18,793,292,20,80,1
503,19,823,295,49,60,1
503,20,973,809,74,6,1
503,21,680,142,12,8,1
503,22,991,651,81,19,1
503,23,1090,751,80,45,1
503,24,1101,598,61,18,1
503,25,1158,94,2,36,1
504,1,210,340,6,13,1
504,2,255,117,59,68,1
504,3,289,104,81,53,1
504,4,290,121,33,46,1
504,5,380,163,55,66,1
504,6,429,121,77,11,1
504,7,405,87,12,23,1
504,8,447,727,4,50,1
504,9,419,335,15,9,1
504,10,460,457,43,47,1
504,11,463,357,80,49,1
504,12,516,233,43,6,1
504,13,610,259,7,13,1
504,14,599,602,14,14,1
504,15,605,818,93,0,1
504,16,648,211,20,79,1
504,17,790,591,45,28,1
504,18,793,293,17,78,1
504,19,825,292,45,63,1
504,20,973,809,77,5,1
504,21,682,140,17,13,1
504,22,993,648,67,29,1
504,23,1090,745,67,59,1
504,24,1093,596,59,22,1
504,25,1143,91,3,36,1
505,1,193,346,30,4,1
505,2,266,117,52,72,1
505,3,302,106,80,57,1
505,4,290,120,29,48,1
505,5,379,159,53,68,1
505,6,439,112,81,18,1
505,7,401,76,6,36,1
505,8,450,729,4,48,1
505,9,414,339,19,2,1
505,10,462,462,37,40,1
505,11,462,355,79,47,1
505,12,509,226,49,21,1
505,13,609,265,6,4,1
505,14,593,606,20,10,1
505,15,605,816,94,2,1
505,16,648,208,22,79,1
505,17,796,591,41,26,1
505,18,794,290,12,79,1
505,19,824,290,44,63,1
505,20,975,808,80,7,1
505,21,683,143,15,15,1
505,22,998,645,45,41,1
505,23,1094,739,50,68,1
505,24,1086,596,56,25,1
505,25,1124,88,10,36,1
506,1,180,349,49,2,1
506,2,275,117,48,76,1
506,3,315,109,77,58,1
506,4,291,119,22,50,1
506,5,380,158,49,69,1
506,6,450,104,83,26,1
506,7,396,67,0,47,1
506,8,450,729,9,45,1
506,9,411,333,19,14,1
506,10,462,462,36,36,1
506,11,461,352,78,45,1
506,12,503,219,53,36,1
506,13,613,262,1,16,1
506,14,589,608,28,4,1
506,15,604,814,94,4,1
506,16,648,204,23,79,1
506,17,804,591,33,23,1
506,18,792,291,8,78,1
506,19,824,288,42,65,1
506,20,981,808,77,6,1
506,21,683,144,18,17,1
506,22,1003,644,22,48,1
506,23,1098,735,35,75,1
506,24,1078,593,53,31,1
506,25,1106,87,15,34,1
507,1,166,347,67,8,1
507,2,287,119,40,78,1
507,3,329,112,74,60,1
507,4,292,119,14,50,1
507,5,379,155,48,71,1
507,6,462,97,81,33,1
507,7,386,56,6,59,1
507,8,447,710,16,58,1
507,9,407,329,22,24,1
507,10,466,465,28,30,1
507,11,459,351,77,43,1
507,12,497,214,57,47,1
507,13,613,259,1,26,1
507,14,589,610,25,3,1
507,15,604,814,94,5,1
507,16,648,203,25,77,1
507,17,811,591,28,20,1
507,18,792,289,5,79,1
507,19,824,285,41,68,1
507,20,980,807,82,6,1
507,21,687,144,15,23,1
507,22,1009,644,1,54,1
507,23,1105,732,13,80,1
507,24,1072,592,49,34,1
507,25,1087,82,22,34,1
508,1,155,346,81,13,1
508,2,299,118,32,81,1
508,3,342,115,71,62,1
508,4,291,119,9,51,1
508,5,379,153,45,71,1
508,6,474,89,82,41,1
508,7,377,48,12,67,1
508,8,445,707,23,57,1
508,9,404,326,24,32,1
508,10,469,468,22,23,1
508,11,459,350,74,39,1
508,12,493,207,56,60,1
508,13,612,256,3,35,1
508,14,583,608,32,10,1
508,15,603,810,94,14,1
508,16,649,199,29,77,1
508,17,821,590,19,17,1
508,18,793,285,0,81,1
508,19,826,283,37,68,1
508,20,982,807,85,7,1
508,21,687,145,19,25,1
508,22,992,649,25,52,1
508,23,1105,732,6,79,1
508,24,1065,590,45,36,1
508,25,1071,79,26,32,1
509,1,147,343,88,22,1
509,2,308,121,28,82,1
509,3,354,117,70,64,1
509,4,292,117,2,54,1
509,5,380,151,42,72,1
509,6,488,81,79,46,1
509,7,369,52,15,61,1
509,8,444,704,28,55,1
509,9,400,324,24,38,1
509,10,470,472,18,15,1
509,11,458,348,72,37,1
509,12,490,205,54,68,1
509,13,610,253,5,43,1
509,14,579,607,35,13,1
509,15,603,812,91,19,1
509,16,649,196,30,75,1
509,17,828,588,13,15,1
509,18,788,286,5,79,1
509,19,827,280,34,69,1
509,20,985,806,84,7,1
509,21,690,145,18,27,1
509,22,976,650,47,52,1
509,23,1091,732,23,77,1
509,24,1058,588,43,41,1
509,25,1053,76,33,32,1
510,1,140,344,92,25,1
510,2,320,121,19,84,1
510,3,369,119,64,66,1
510,4,290,117,3,53,1
510,5,380,147,39,75,1
510,6,504,76,73,48,1
510,7,361,57,19,52,1
510,8,443,702,34,52,1
510,9,397,320,25,47,1
510,10,473,475,12,7,1
510,11,456,347,71,33,1
510,12,486,200,52,75,1
510,13,609,251,8,53,1
510,14,577,607,38,19,1
510,15,606,807,89,27,1
510,16,649,194,34,75,1
510,17,836,594,1,8,1
510,18,782,284,10,79,1
510,19,827,279,31,71,1
510,20,988,804,87,7,1
510,21,690,145,21,32,1
510,22,962,655,65,48,1
510,23,1077,733,43,73,1
510,24,1050,588,39,44,1
510,25,1035,71,39,33,1
511,1,136,344,92,27,1
511,2,332,122,12,85,1
511,3,382,122,62,68,1
511,4,284,117,9,54,1
511,5,381,146,36,74,1
511,6,520,69,65,53,1
511,7,355,66,19,41,1
511,8,443,700,39,50,1
511,9,394,319,27,52,1
511,10,475,476,5,4,1
511,11,457,345,67,30,1
511,12,484,201,51,75,1
511,13,609,248,10,62,1
511,14,574,605,41,23,1
511,15,608,805,85,31,1
511,16,650,190,34,74,1
511,17,833,599,16,1,1
511,18,778,283,14,78,1
511,19,828,275,30,72,1
511,20,989,805,89,7,1
511,21,692,145,21,35,1
511,22,947,662,82,41,1
511,23,1066,737,57,63,1
511,24,1043,585,36,48,1
511,25,1019,71,41,30,1
512,1,135,345,84,28,1
512,2,343,123,3,88,1
512,3,395,125,59,69,1
512,4,278,117,17,53,1
512,5,382,144,32,75,1
512,6,535,64,58,55,1
512,7,348,72,20,30,1
512,8,441,697,44,47,1
512,9,391,317,28,58,1
512,10,474,472,5,13,1
512,11,456,344,65,28,1
512,12,480,203,54,74,1
512,13,607,247,12,67,1
512,14,572,604,43,28,1
512,15,610,802,82,35,1
512,16,650,189,36,72,1
512,17,834,596,18,4,1
512,18,772,282,20,80,1
512,19,827,273,27,76,1
512,20,993,804,89,5,1
512,21,693,146,22,38,1
512,22,938,670,91,32,1
512,23,1054,740,72,53,1
512,24,1036,585,31,50,1
512,25,1001,68,48,32,1
513,1,137,345,72,30,1
513,2,350,124,3,89,1
513,3,408,129,57,70,1
513,4,272,118,23,52,1
513,5,382,142,31,77,1
513,6,552,60,48,56,1
513,7,341,81,22,17,1
513,8,442,695,49,45,1
513,9,387,317,28,63,1
513,10,469,469,13,19,1
513,11,454,343,63,23,1
513,12,477,206,55,71,1
513,13,607,246,14,74,1
513,14,569,603,46,33,1
513,15,612,800,77,39,1
513,16,651,186,39,70,1
513,17,834,591,28,10,1
513,18,769,283,23,75,1
513,19,828,271,25,76,1
513,20,995,804,92,6,1
513,21,694,146,22,41,1
513,22,930,678,96,23,1
513,23,1043,746,83,38,1
513,24,1030,585,27,52,1
513,25,984,64,52,30,1
514,1,139,348,58,28,1
514,2,356,128,9,87,1
514,3,421,131,54,72,1
514,4,267,119,29,51,1
514,5,383,138,26,78,1
514,6,567,63,43,45,1
514,7,334,90,25,3,1
514,8,441,694,54,41,1
514,9,384,314,28,68,1
514,10,466,466,18,27,1
514,11,455,342,58,20,1
514,12,473,210,57,69,1
514,13,605,245,17,81,1
514,14,567,602,47,37,1
514,15,614,799,74,42,1
514,16,651,185,39,69,1
514,17,834,589,34,13,1
514,18,763,283,28,75,1
514,19,827,270,24,75,1
514,20,998,803,90,6,1
514,21,696,148,24,43,1
514,22,923,688,97,9,1
514,23,1035,751,91,27,1
514,24,1024,582,24,56,1
514,25,968,61,56,29,1
515,1,145,351,35,25,1
515,2,360,130,16,87,1
515,3,435,134,49,74,1
515,4,261,119,36,51,1
515,5,382,138,24,80,1
515,6,582,68,36,34,1
515,7,330,86,23,14,1
515,8,440,692,58,39,1
515,9,382,313,28,73,1
515,10,462,462,25,34,1
515,11,455,341,54,16,1
515,12,469,212,58,67,1
515,13,606,244,12,84,1
515,14,565,602,49,41,1
515,15,619,798,68,44,1
515,16,653,183,41,65,1
515,17,835,586,42,17,1
515,18,759,282,32,73,1
515,19,831,267,18,73,1
515,20,1001,803,90,6,1
515,21,697,147,26,46,1
515,22,922,694,90,2,1
515,23,1028,757,96,10,1
515,24,1017,581,19,59,1
515,25,951,58,63,29,1
516,1,151,355,14,21,1
516,2,363,131,24,86,1
516,3,447,136,48,76,1
516,4,257,120,40,49,1
516,5,382,136,20,76,1
516,6,599,65,20,35,1
516,7,323,82,23,26,1
516,8,441,689,61,34,1
516,9,379,313,27,75,1
516,10,459,460,30,40,1
516,11,455,339,52,13,1
516,12,467,214,58,64,1
516,13,607,252,6,78,1
516,14,562,602,51,44,1
516,15,622,796,60,48,1
516,16,652,181,43,64,1
516,17,836,583,47,22,1
516,18,755,282,36,70,1
516,19,830,264,17,76,1
516,20,1003,802,92,7,1
516,21,699,149,26,48,1
516,22,922,690,79,15,1
516,23,1022,759,100,3,1
