500,1,250,338,27,26,1
500,2,263,745,70,1,1
500,3,279,371,58,48,1
500,4,317,340,16,63,1
500,5,358,594,74,24,1
500,6,363,656,16,86,1
500,7,566,171,29,63,1
500,8,581,667,47,37,1
500,9,602,517,64,1,1
500,10,600,758,21,34,1
500,11,677,83,37,76,1
500,12,677,761,68,30,1
500,13,696,477,55,53,1
500,14,706,161,82,21,1
500,15,732,137,83,26,1
500,16,738,607,47,63,1
500,17,787,547,47,47,1
500,18,800,308,4,22,1
500,19,839,400,17,68,1
500,20,857,352,50,32,1
500,21,877,545,27,82,1
500,22,909,526,43,4,1
500,23,982,241,39,79,1
500,24,1066,628,61,52,1
500,25,1089,193,10,76,1
501,1,255,335,30,33,1
501,2,262,733,67,26,1
501,3,282,366,52,56,1
501,4,316,341,17,67,1
501,5,367,589,75,37,1
501,6,361,657,24,84,1
501,7,569,168,23,72,1
501,8,579,666,56,34,1
501,9,598,515,71,8,1
501,10,602,752,23,38,1
501,11,682,77,29,89,1
501,12,671,757,74,34,1
501,13,685,478,66,41,1
501,14,694,162,88,14,1
501,15,730,141,85,26,1
501,16,743,611,47,59,1
501,17,784,549,60,47,1
501,18,792,304,15,27,1
501,19,840,395,21,71,1
501,20,858,352,52,34,1
501,21,880,543,24,85,1
501,22,909,526,50,3,1
501,23,1002,235,20,88,1
501,24,1059,631,72,47,1
501,25,1088,188,19,81,1
502,1,260,332,30,42,1
502,2,266,722,58,53,1
502,3,283,362,46,61,1
502,4,314,343,18,67,1
502,5,382,587,68,47,1
502,6,362,656,31,83,1
502,7,577,168,8,70,1
502,8,580,665,61,32,1
502,9,598,510,71,17,1
502,10,602,746,29,41,1
502,11,687,76,18,94,1
502,12,673,754,73,37,1
502,13,678,481,71,25,1
502,14,684,163,88,2,1
502,15,730,143,85,27,1
502,16,749,616,47,54,1
502,17,782,553,71,42,1
502,18,784,303,26,28,1
502,19,840,393,25,72,1
502,20,861,352,50,35,1
502,21,885,545,20,83,1
502,22,912,528,63,2,1
502,23,1022,231,1,94,1
502,24,1056,634,76,39,1
502,25,1088,189,24,83,1
503,1,264,330,30,47,1
503,2,271,714,42,72,1
503,3,288,361,35,64,1
503,4,314,343,16,69,1
503,5,397,585,59,54,1
503,6,362,660,38,78,1
503,7,581,170,4,66,1
503,8,583,668,65,26,1
503,9,597,508,71,21,1
503,10,602,743,33,41,1
503,11,694,75,6,95,1
503,12,673,752,72,36,1
503,13,674,485,75,12,1
503,14,676,156,87,9,1
503,15,730,146,85,27,1
