501,1,258,633,39,76,1
501,2,266,314,50,68,1
501,3,301,602,34,40,1
501,4,330,739,50,29,1
501,5,340,480,63,58,1
501,6,412,552,19,37,1
501,7,460,465,29,61,1
501,8,458,110,17,31,1
501,9,496,173,83,41,1
501,10,467,97,83,1,1
501,11,498,232,83,6,1
501,12,539,488,13,75,1
501,13,649,153,34,45,1
501,14,751,257,39,14,1
501,15,755,461,29,50,1
501,16,758,449,26,47,1
501,17,798,366,42,14,1
501,18,821,117,52,32,1
501,19,919,176,86,37,1
501,20,914,524,55,9,1
501,21,955,780,74,14,1
501,22,978,482,76,16,1
501,23,989,224,79,43,1
501,24,1014,729,8,43,1
501,25,1028,653,83,21,1
502,1,259,626,38,85,1
502,2,262,318,52,70,1
502,3,300,606,37,39,1
502,4,334,736,51,30,1
502,5,343,489,77,42,1
502,6,413,552,32,41,1
502,7,459,459,37,65,1
502,8,457,111,20,35,1
502,9,488,169,81,46,1
502,10,462,91,85,11,1
502,11,498,231,85,5,1
502,12,542,488,8,77,1
502,13,647,153,38,49,1
502,14,750,263,24,8,1
502,16,754,460,32,45,1
502,15,761,444,17,62,1
502,17,802,373,35,5,1
502,18,829,118,52,26,1
502,19,918,176,87,42,1
502,20,913,520,62,16,1
502,21,953,773,81,25,1
502,22,966,489,82,9,1
502,23,981,227,91,40,1
502,24,1002,725,17,43,1
502,25,1037,653,86,21,1
503,1,260,625,37,85,1
503,2,258,322,55,70,1
503,3,299,611,39,36,1
503,4,341,733,48,30,1
503,5,349,500,85,24,1
503,6,419,552,30,44,1
503,7,453,457,49,62,1
503,8,454,113,26,35,1
503,9,483,168,80,47,1
503,10,459,85,81,17,1
503,11,500,227,86,7,1
503,12,544,489,6,78,1
503,13,648,153,37,48,1
503,14,753,263,6,6,1
503,16,755,457,35,43,1
503,15,767,440,4,64,1
503,17,808,376,24,4,1
503,18,838,120,56,18,1
503,19,921,177,83,45,1
503,20,914,516,64,19,1
503,21,957,767,80,34,1
503,22,960,496,79,1,1
503,23,974,234,92,30,1
503,24,993,723,21,42,1
503,25,1042,648,92,24,1
504,1,262,623,35,85,1
504,2,255,329,55,68,1
504,3,297,615,45,34,1
504,4,348,731,46,29,1
504,5,357,510,88,6,1
504,6,428,551,18,51,1
504,7,452,461,56,54,1
504,8,452,115,31,39,1
504,9,479,167,75,50,1
504,10,457,81,79,21,1
504,11,501,225,86,6,1
504,12,547,490,1,78,1
504,13,649,152,35,49,1
504,14,741,257,16,15,1
504,16,754,456,37,36,1
504,15,764,439,9,75,1
504,17,816,372,11,15,1
504,18,846,123,58,10,1
504,19,925,177,79,50,1
504,20,914,511,67,24,1
504,21,960,760,78,45,1
504,22,956,495,72,10,1
504,23,968,240,96,21,1
504,24,982,722,27,39,1
504,25,1054,645,90,25,1
505,1,263,622,32,85,1
505,2,252,332,55,69,1
505,3,296,619,46,32,1
505,4,355,727,44,32,1
505,5,367,507,89,15,1
505,6,438,549,6,55,1
505,7,451,465,61,47,1
505,8,450,116,37,43,1
505,9,476,168,69,49,1
505,10,458,79,75,22,1
505,11,504,224,88,4,1
505,12,547,489,5,80,1
505,13,650,151,36,48,1
505,14,726,253,31,22,1
505,16,755,457,38,29,1
505,15,760,439,18,77,1
505,17,820,370,4,22,1
505,18,855,124,57,1,1
505,19,929,178,75,53,1
505,20,915,506,69,30,1
505,21,964,756,75,51,1
505,22,951,493,63,21,1
505,23,963,250,98,9,1
505,24,973,719,32,36,1
505,25,1068,642,88,26,1
506,1,264,622,30,86,1
506,2,248,337,57,67,1
506,3,295,625,49,27,1
506,4,361,724,43,32,1
506,5,381,499,82,32,1
506,6,442,547,4,60,1
506,7,453,470,63,37,1
506,8,446,117,46,49,1
506,9,472,167,63,50,1
506,10,450,82,79,15,1
506,11,505,220,83,7,1
506,12,546,490,7,79,1
506,13,650,150,39,50,1
506,14,711,251,46,28,1
506,16,756,457,39,23,1
506,15,754,440,28,77,1
506,17,815,369,16,30,1
506,18,869,122,55,2,1
506,19,932,180,71,55,1
506,20,917,503,70,33,1
506,21,968,749,72,61,1
506,22,949,493,52,28,1
506,23,962,253,94,3,1
506,24,962,717,38,33,1
506,25,1079,640,88,26,1
507,1,266,620,27,85,1
507,2,244,341,58,69,1
507,3,293,628,52,25,1
507,4,367,722,42,31,1
507,5,396,492,70,51,1
507,6,440,547,15,62,1
507,7,455,475,65,26,1
507,8,445,119,50,51,1
507,9,470,166,56,51,1
507,10,448,87,76,4,1
507,11,509,220,80,5,1
507,12,544,490,15,78,1
507,13,651,150,37,48,1
507,14,698,246,58,36,1
507,16,755,456,42,17,1
507,15,748,442,40,76,1
507,17,810,367,28,35,1
507,18,876,112,55,13,1
507,19,935,180,67,59,1
507,20,919,500,70,36,1
507,21,974,746,65,65,1
507,22,948,494,37,33,1
507,23,958,251,92,13,1
507,24,956,714,40,34,1
507,25,1089,636,86,28,1
508,1,268,618,25,86,1
508,2,240,346,58,67,1
508,3,288,634,59,21,1
508,4,375,719,37,32,1
508,5,413,481,63,68,1
508,6,439,548,26,66,1
508,7,455,478,69,19,1
508,8,443,121,55,53,1
508,9,467,167,51,51,1
508,10,448,89,69,3,1
508,11,511,217,77,4,1
508,12,543,492,19,77,1
508,13,653,150,36,50,1
508,14,685,246,69,38,1
508,16,756,459,43,6,1
508,15,743,444,49,75,1
508,17,804,366,39,40,1
508,18,886,109,55,20,1
508,19,939,183,62,61,1
508,20,923,494,70,40,1
508,21,979,739,62,73,1
508,22,949,493,21,37,1
508,23,957,247,86,23,1
508,24,955,706,33,53,1
508,25,1104,634,82,30,1
509,1,270,618,22,83,1
509,2,236,350,59,66,1
509,3,290,639,58,17,1
509,4,383,715,35,32,1
509,5,430,480,44,76,1
509,6,438,547,34,65,1
509,7,458,485,69,5,1
509,8,442,123,59,55,1
509,9,465,168,40,47,1
509,10,443,83,72,13,1
509,11,515,215,74,5,1
509,12,542,495,25,75,1
509,13,653,149,33,49,1
509,14,672,241,78,45,1
509,16,760,459,40,0,1
509,15,739,447,56,70,1
509,17,802,366,48,47,1
509,18,896,101,55,28,1
509,19,944,186,56,62,1
509,20,924,491,70,42,1
509,21,985,736,54,77,1
509,22,951,493,4,43,1
509,23,957,244,75,33,1
509,24,954,701,24,66,1
509,25,1115,628,70,37,1
510,1,272,616,19,82,1
510,2,233,356,59,65,1
510,3,291,644,59,15,1
510,4,391,714,33,31,1
510,5,449,481,26,80,1
510,6,436,551,43,63,1
510,7,463,483,65,7,1
510,10,440,126,63,56,1
510,9,463,169,32,44,1
510,8,440,85,65,13,1
510,11,518,211,71,7,1
510,12,539,495,30,75,1
510,13,653,151,34,48,1
510,14,662,241,84,43,1
510,16,765,451,34,9,1
510,15,736,451,62,64,1
510,17,798,367,55,48,1
510,18,908,97,51,34,1
510,19,948,186,54,66,1
510,20,926,486,68,46,1
510,21,992,733,45,81,1
510,22,938,497,13,42,1
510,23,958,241,64,43,1
510,24,955,694,13,79,1
510,25,1130,622,50,43,1
511,1,274,616,16,82,1
511,2,230,361,59,65,1
511,3,289,650,61,9,1
511,4,398,711,31,31,1
511,5,469,479,6,86,1
511,6,436,552,50,62,1
511,7,466,477,62,18,1
511,10,439,127,66,60,1
511,9,462,168,22,42,1
511,8,439,88,65,12,1
511,11,522,209,66,5,1
511,12,538,496,33,74,1
511,13,653,150,34,48,1
511,14,652,241,89,37,1
511,16,768,444,33,13,1
511,15,732,457,68,56,1
511,17,796,367,62,50,1
511,18,916,90,52,42,1
511,19,951,186,47,69,1
511,20,929,483,67,46,1
511,21,1000,731,37,81,1
511,22,922,501,30,44,1
511,23,961,239,51,52,1
511,24,957,710,1,66,1
511,25,1144,618,27,46,1
512,1,276,615,13,81,1
512,2,226,366,60,65,1
512,3,289,654,63,5,1
512,4,404,709,29,30,1
512,5,476,478,13,86,1
512,6,436,555,56,57,1
512,7,472,470,56,29,1
512,8,440,131,68,59,1
512,9,461,171,13,36,1
512,10,438,92,63,8,1
512,11,527,207,59,4,1
512,12,538,498,37,72,1
512,13,654,149,34,48,1
512,14,643,245,91,25,1
512,16,764,437,37,21,1
512,15,730,464,72,48,1
512,17,794,368,68,57,1
512,18,926,84,51,48,1
512,19,958,190,38,69,1
512,20,934,481,62,45,1
512,21,1007,730,26,79,1
512,22,906,507,47,39,1
512,23,964,239,39,55,1
512,24,948,693,10,85,1
512,25,1162,613,2,48,1
513,1,278,614,9,79,1
513,2,223,371,61,65,1
513,3,288,659,64,3,1
513,4,412,706,27,30,1
513,5,477,482,31,80,1
513,6,436,558,63,54,1
513,7,478,465,51,41,1
513,8,439,134,70,59,1
513,9,458,173,3,32,1
513,10,431,94,64,5,1
513,11,529,203,57,6,1
513,12,537,499,41,70,1
513,13,657,149,31,48,1
513,14,634,246,94,20,1
513,16,770,431,33,26,1
513,15,730,471,74,37,1
513,17,793,370,70,50,1
513,23,936,78,50,56,1
513,19,962,191,25,70,1
513,20,936,478,62,47,1
513,21,1015,729,16,79,1
513,22,892,508,63,40,1
513,18,966,241,31,57,1
513,24,936,698,22,80,1
513,25,1156,611,24,46,1
514,1,279,615,7,77,1
514,2,220,376,61,64,1
514,3,288,663,66,0,1
514,4,419,703,23,31,1
514,7,479,488,48,71,1
514,6,437,562,67,47,1
514,5,483,461,44,49,1
514,8,440,140,70,57,1
514,9,450,174,8,31,1
514,10,431,96,61,5,1
514,11,534,203,51,3,1
514,12,535,503,46,65,1
514,13,655,148,35,48,1
514,14,625,248,95,12,1
514,16,772,424,32,31,1
